id,name,schedule,accept_temporary,published_at,city,salary_mean,skills,experience,professional roles,employer,employer trusted,url
66989312,Руководитель проектов Битрикс24,fullDay,False,2022-12-02T10:56:53+0300,Воронеж,150000.0,"['1С-Битрикс', 'Bitrix24', 'Битрикс 24', 'Проектная деятельность', 'Битрикс24', 'Проектная работа']",От 1 года до 3 лет,Руководитель проектов,Первый Бит,True,https://hh.ru/vacancy/66989312
71871706,Специалист по взысканию просроченной задолженности (soft),fullDay,False,2022-12-02T13:38:31+0300,Москва,100000.0,"['Телефонные переговоры', 'Взыскание задолженности', 'soft-collection']",От 3 до 6 лет,Специалист службы безопасности,IDF Eurasia,True,https://hh.ru/vacancy/71871706
73235238,Менеджер по работе с клиентами (МаниМен),fullDay,False,2022-12-02T12:41:23+0300,Казань,45000.0,[],От 1 года до 3 лет,"Оператор call-центра, специалист контактного центра",IDF Eurasia,True,https://hh.ru/vacancy/73235238
73532195,Data scientist (computer vision),fullDay,False,2022-12-08T17:13:10+0300,Москва,225000.0,"['Python', 'Git', 'SQL', 'Java', 'Hadoop', 'Data scientist', 'Computer vision']",От 1 года до 3 лет,"Программист, разработчик",Гознак,True,https://hh.ru/vacancy/73532195
73397746,Разработчик backend Python/Middle,remote,True,2023-01-02T15:14:05+0300,Москва,180000.0,"['Linux', 'Kafka', 'Kubernetes', 'Docker', 'Django', 'RabbitMQ', 'FastAPI', 'Python']",От 3 до 6 лет,"Программист, разработчик",РЕСТАДВАЙЗЕР,True,https://hh.ru/vacancy/73397746
72280563,Middle С++ Developer_SmartSpeech,fullDay,False,2022-12-26T17:46:11+0300,Москва,200000.0,[],От 1 года до 3 лет,"Программист, разработчик",СБЕР,True,https://hh.ru/vacancy/72280563
70822437,Эксперт-аналитик на AI проекты,fullDay,False,2022-12-26T10:43:03+0300,Сочи,250000.0,"['Python', 'Git', 'PyTorch', 'Статистический анализ', 'Tensorflow']",От 3 до 6 лет,Аналитик,Отраслевой центр разработки и внедрения информационных систем / ОЦРВ,True,https://hh.ru/vacancy/70822437
69958088,Senior Python-разработчик в Цифровые поверхности Салют (направление B2B2C),fullDay,False,2022-12-21T13:10:01+0300,Москва,300000.0,"['Python', 'API', 'PostgreSQL']",От 3 до 6 лет,"Программист, разработчик",СБЕР,True,https://hh.ru/vacancy/69958088
74137400,Business Development Manager/Sales manager in IT,flexible,False,2022-12-22T11:19:55+0300,Москва,120000.0,"['Проведение презентаций', 'Английский язык', 'Телефонные переговоры', 'Обучение и развитие', 'Навыки переговоров', 'Навыки презентации', 'Ориентация на результат']",От 3 до 6 лет,"Менеджер по продажам, менеджер по работе с клиентами",Voximplant,True,https://hh.ru/vacancy/74137400
72555888,Senior Golang-разработчик (платформа видеокоммуникаций Jazz),fullDay,False,2022-12-21T13:10:20+0300,Москва,350000.0,"['Go', 'Golang', 'Linux', 'Bash', 'Git']",От 3 до 6 лет,"Программист, разработчик",СБЕР,True,https://hh.ru/vacancy/72555888
69591408,Product Manager (Менеджер Продукта),fullDay,False,2022-12-20T12:17:28+0300,Санкт-Петербург,150000.0,"['Составление бизнес-плана', 'Анализ конкурентной среды', 'Product Management', 'Product Marketing', 'Разработка нового продукта', 'Разработка продукта', 'Креативность', 'Стратегическое мышление', 'Навыки презентации', 'Подготовка презентаций', 'Unit-экономика', 'A/B тесты', 'Customer Development', 'Аналитика', 'Организаторские навыки', 'Работа в команде', 'Грамотная речь', 'Управление проектами']",От 1 года до 3 лет,Руководитель проектов,Диалог,True,https://hh.ru/vacancy/69591408
71379712,Middle Python/Go developer (офис),fullDay,False,2022-12-19T10:34:27+0300,Екатеринбург,200000.0,"['Redis', 'Python', 'docker', 'ElasticSearch', 'Golang']",От 1 года до 3 лет,"Программист, разработчик",Сайтсофт,True,https://hh.ru/vacancy/71379712
73175688,Mobile QA Engineer (middle/senior),fullDay,False,2022-12-19T16:48:18+0300,Москва,150000.0,[],От 3 до 6 лет,Тестировщик,СБЕР,True,https://hh.ru/vacancy/73175688
73175689,Mobile QA Engineer (middle/senior),fullDay,False,2022-12-19T16:48:24+0300,Санкт-Петербург,150000.0,[],От 3 до 6 лет,Тестировщик,СБЕР,True,https://hh.ru/vacancy/73175689
66112913,Python developer (офис),fullDay,False,2022-12-19T10:34:27+0300,Екатеринбург,100000.0,"['Redis', 'Python', 'docker', 'ElasticSearch', 'Golang']",От 1 года до 3 лет,"Программист, разработчик",Сайтсофт,True,https://hh.ru/vacancy/66112913
72366123,Архитектор поисковых систем С++,remote,False,2022-12-02T13:33:00+0300,Москва,600000.0,"['C++', 'Architecture', 'Поисковые системы', 'NLP', 'Text Minin']",Более 6 лет,"Программист, разработчик",2ГИС,True,https://hh.ru/vacancy/72366123
72366124,Архитектор поисковых систем С++,remote,False,2022-12-02T13:33:07+0300,Санкт-Петербург,600000.0,"['C++', 'Architecture', 'Поисковые системы', 'NLP', 'Text Minin']",Более 6 лет,"Программист, разработчик",2ГИС,True,https://hh.ru/vacancy/72366124
72366129,Архитектор поисковых систем С++,remote,False,2022-12-02T13:33:37+0300,Томск,600000.0,"['C++', 'Architecture', 'Поисковые системы', 'NLP', 'Text Minin']",Более 6 лет,"Программист, разработчик",2ГИС,True,https://hh.ru/vacancy/72366129
72366125,Архитектор поисковых систем С++,remote,False,2022-12-02T13:33:12+0300,Казань,600000.0,"['C++', 'Architecture', 'Поисковые системы', 'NLP', 'Text Minin']",Более 6 лет,"Программист, разработчик",2ГИС,True,https://hh.ru/vacancy/72366125
72366130,Архитектор поисковых систем С++,remote,False,2022-12-02T13:33:40+0300,Екатеринбург,600000.0,"['C++', 'Architecture', 'Поисковые системы', 'NLP', 'Text Minin']",Более 6 лет,"Программист, разработчик",2ГИС,True,https://hh.ru/vacancy/72366130
72366128,Архитектор поисковых систем С++,remote,False,2022-12-02T13:33:33+0300,Новосибирск,600000.0,"['C++', 'Architecture', 'Поисковые системы', 'NLP', 'Text Minin']",Более 6 лет,"Программист, разработчик",2ГИС,True,https://hh.ru/vacancy/72366128
72366127,Архитектор поисковых систем С++,remote,False,2022-12-02T13:33:15+0300,Нижний Новгород,600000.0,"['C++', 'Architecture', 'Поисковые системы', 'NLP', 'Text Minin']",Более 6 лет,"Программист, разработчик",2ГИС,True,https://hh.ru/vacancy/72366127
72038097,Python Teamlead,remote,False,2023-01-03T23:49:19+0300,Москва,375000.0,"['Python', 'SQL', 'Hadoop', 'Spark', 'PostgreSQL']",Более 6 лет,"Программист, разработчик",Бизнес-Азимут,True,https://hh.ru/vacancy/72038097
74376549,Data Engineer (Big Data),remote,False,2023-01-01T12:16:24+0300,Москва,200000.0,[],От 3 до 6 лет,"Программист, разработчик",Астор,True,https://hh.ru/vacancy/74376549
73765395,Data Engineer,fullDay,False,2023-01-03T14:09:02+0300,Москва,212500.0,"['Spark', 'Big Data', 'Airflow', 'SCALA', 'Hadoop', 'Git', 'Python']",От 3 до 6 лет,Другое,Апптимизм,True,https://hh.ru/vacancy/73765395
51939657,Системный аналитик,remote,False,2023-01-03T13:41:05+0300,Москва,250000.0,"['настойчивость в достижении результата', 'быстрая обучаемость', 'Ответственность', 'UML', 'SQL', 'Системный анализ', 'Коммуникабельность', 'REST', 'микросервисы']",От 3 до 6 лет,Аналитик,Бизнес-Азимут,True,https://hh.ru/vacancy/51939657
74392400,Senior Data Engineer (г. Псков),fullDay,False,2022-12-29T22:51:43+0300,Псков,400000.0,"['Hadoop', 'Oracle Pl/SQL', 'SQL', 'Spark', 'ORACLE']",Более 6 лет,"Программист, разработчик",Концепт Разработка,True,https://hh.ru/vacancy/74392400
74129795,Junior+/Middle Java Разработчик,fullDay,False,2023-01-03T09:15:02+0300,Ижевск,120000.0,"['Java', 'Spring Boot', 'Maven', 'SCALA', 'Spark', 'PostgreSQL', 'Git', 'Linux', 'Docker']",От 1 года до 3 лет,"Программист, разработчик",Irbis Аналитика,True,https://hh.ru/vacancy/74129795
67075607,"C# developer junior / middle (.net, full-stack / back-end)",fullDay,False,2023-01-03T10:56:51+0300,Москва,160000.0,"['.NET Framework', 'C#', 'MS SQL', 'LINQ', '.NET Core', 'ASP.NET Core']",От 1 года до 3 лет,"Программист, разработчик",Mindbox,True,https://hh.ru/vacancy/67075607
74158896,Бухгалтер в ювелирный магазин,fullDay,False,2023-01-03T19:17:55+0300,Москва,100000.0,"['Бухгалтерская отчетность', 'Налоговая отчетность', '1С: Предприятие 8', 'Первичная бухгалтерская документация', 'Первичная документация']",От 3 до 6 лет,Бухгалтер,Bright Spark,True,https://hh.ru/vacancy/74158896
74311577,Заведующий научно-исследовательской лабораторией «Цифровые двойники территорий»,fullDay,False,2022-12-27T15:05:50+0300,Севастополь,130000.0,"['QGIS', 'PostgreSQL', 'Python', 'UML', 'ГИС']",От 1 года до 3 лет,"Научный специалист, исследователь",ФГАОУ ВО Севастопольский государственный университет,True,https://hh.ru/vacancy/74311577
74401440,Контент-менеджер,flexible,True,2022-12-30T08:26:45+0300,Санкт-Петербург,40000.0,"['Копирайтинг', 'Написание текстов', 'Adobe Photoshop', 'SEO-копирайтинг', 'Грамотность', 'Английский язык']",От 1 года до 3 лет,"Копирайтер, редактор, корректор",Рокет Проджект,True,https://hh.ru/vacancy/74401440
74130975,Data Engineer,flexible,False,2022-12-22T09:40:55+0300,Иннополис,300000.0,"['Python', 'Spark', 'SQL', 'ETL', 'Big Data']",От 3 до 6 лет,Дата-сайентист,"Hi, Rockits!",True,https://hh.ru/vacancy/74130975
74130972,Data Engineer,flexible,False,2022-12-22T09:40:55+0300,Краснодар,300000.0,"['Python', 'Spark', 'SQL', 'ETL', 'Big Data']",От 3 до 6 лет,Дата-сайентист,"Hi, Rockits!",True,https://hh.ru/vacancy/74130972
74106280,Специалист по корпоративным и кадровым исследованиям / аналитик,fullDay,False,2023-01-02T17:40:52+0300,Москва,80000.0,"['Грамотная речь', 'Аналитическое мышление', 'Английский язык', 'Проверка контрагентов', 'Работа с большим объемом информации', 'Деловая коммуникация', 'Базы данных', 'Конкурентная аналитика', 'Spark', 'Контур-Фокус']",Более 6 лет,Аналитик,ИнтелИнфо,True,https://hh.ru/vacancy/74106280
73385246,Маркетолог-аналитик,remote,False,2023-01-02T11:56:03+0300,Челябинск,50000.0,"['Обучение и развитие', 'Internet', 'Microsoft Access', 'Офисные программы', 'Excel', 'Умение работать с большим объемом информации']",От 3 до 6 лет,Аналитик,Ин-Строй,True,https://hh.ru/vacancy/73385246
73571945,Hadoop admin Big Data (удаленно),fullDay,False,2022-12-09T11:33:57+0300,Москва,250000.0,"['Linux', 'PostgreSQL', 'SQL', 'MS SQL', 'Java', 'ORACLE', 'СУБД', 'Hadoop']",От 3 до 6 лет,DevOps-инженер,КСК ЭКСПЕРТ,True,https://hh.ru/vacancy/73571945
54544033,Ведущий специалист (Управление клиентских отношений) Холодное привлечение юр. лиц.,fullDay,False,2022-12-29T08:58:46+0300,Москва,100000.0,[],От 1 года до 3 лет,"Менеджер по продажам, менеджер по работе с клиентами","СДМ-Банк, (ПАО)",True,https://hh.ru/vacancy/54544033
74344186,Бизнес-аналитик,fullDay,False,2022-12-28T13:05:24+0300,Москва,130000.0,"['UML', 'Разработка технических заданий', 'Управление проектами', 'Scrum']",От 3 до 6 лет,Аналитик,Московский филиал АО ЦентрИнформ,True,https://hh.ru/vacancy/74344186
72529014,Водитель - курьер на личном автомобиле,fullDay,False,2022-12-29T09:54:26+0300,Ростов-на-Дону,36500.0,[],От 1 года до 3 лет,Водитель,«GreenSpark»,True,https://hh.ru/vacancy/72529014
74130974,Data Engineer,flexible,False,2022-12-22T09:40:55+0300,Санкт-Петербург,300000.0,"['Python', 'Spark', 'SQL', 'ETL', 'Big Data']",От 3 до 6 лет,Дата-сайентист,"Hi, Rockits!",True,https://hh.ru/vacancy/74130974
74130973,Data Engineer,flexible,False,2022-12-22T09:40:55+0300,Москва,300000.0,"['Python', 'Spark', 'SQL', 'ETL', 'Big Data']",От 3 до 6 лет,Дата-сайентист,"Hi, Rockits!",True,https://hh.ru/vacancy/74130973
73002158,Senior Java (международная компания),remote,False,2022-12-21T10:55:10+0300,Новосибирск,350000.0,"['SQL', 'Английский язык', 'Разработка ПО', 'Microservices', 'Java', 'Spring Framework', 'Big Data']",От 3 до 6 лет,"Программист, разработчик",Кадровое агентство Алексея Сухорукова,True,https://hh.ru/vacancy/73002158
74080281,Андеррайтер,shift,False,2022-12-21T10:04:41+0300,Москва,75000.0,"['Работа в команде', 'Анализ рисков', 'Работа с большим объемом информации', 'Оценка рисков', 'Грамотная речь', 'Spark', 'Сбор и анализ информации', 'Анализ ФХД', 'потребительские кредиты', 'кредитные риски', 'Работа с базами данных', 'Андеррайтинг']",От 3 до 6 лет,Андеррайтер,Банк СОЮЗ (АО),True,https://hh.ru/vacancy/74080281
74006513,Data-инженер/Дата-инженер/Инженер данных,fullDay,False,2022-12-19T15:18:52+0300,Москва,200000.0,"['Hadoop', 'Hive', 'Python', 'ETL', 'SQL', 'Big Data', 'PowerBI', 'Microsoft Access', 'Точность и внимательность к деталям', 'Работа с базами данных']",От 1 года до 3 лет,Другое,Синергетик,True,https://hh.ru/vacancy/74006513
74007023,Data-инженер/Дата-инженер/Инженер данных,fullDay,False,2022-12-19T15:27:46+0300,Нижний Новгород,200000.0,"['Hadoop', 'Hive', 'Python', 'ETL', 'SQL', 'Big Data', 'PowerBI', 'Microsoft Access', 'Точность и внимательность к деталям', 'Работа с базами данных']",От 1 года до 3 лет,Другое,Синергетик,True,https://hh.ru/vacancy/74007023
74229495,Проджект-менеджер PR джуниор (удаленно),remote,False,2022-12-25T23:45:37+0300,Москва,15000.0,"['Грамотность', 'Грамотная речь', 'Поиск информации в интернет', 'Написание текстов', 'Активность', 'Ответственность', 'Вежливость']",Нет опыта,Другое,PR-агентство L.PR,True,https://hh.ru/vacancy/74229495
71262447,Системный инженер,fullDay,False,2022-12-16T11:43:35+0300,Москва,170000.0,"['Python', 'SQL', 'Linux', 'Bash', 'Аналитическое мышление']",От 1 года до 3 лет,Системный инженер,Открытые Технологии,True,https://hh.ru/vacancy/71262447
72212179,Data scientist / ML разработчик,fullDay,False,2022-12-20T09:15:16+0300,Томск,70000.0,"['Python', 'SQL', 'A/B тесты', 'Airflow', 'Spark', 'Flask', 'MLFlow', 'PyTorch', 'Анализ данных', 'sklearn']",От 3 до 6 лет,Аналитик,Loymax,True,https://hh.ru/vacancy/72212179
72741604,Python-разработчик,fullDay,False,2022-12-13T16:01:10+0300,Москва,275000.0,"['Python', 'Spark', 'PostgreSQL', 'Hadoop', 'SQL', 'Django Framework']",От 3 до 6 лет,"Программист, разработчик",Rubbles,True,https://hh.ru/vacancy/72741604
72312345,Data Engineer,fullDay,False,2022-12-13T16:01:18+0300,Москва,200000.0,"['Python', 'Spark', 'Hadoop', 'SQL', 'Big Data']",От 3 до 6 лет,"Программист, разработчик",Rubbles,True,https://hh.ru/vacancy/72312345
72852491,Дата-инженер / Data Engineer,remote,False,2022-12-20T14:43:31+0300,Ульяновск,175000.0,"['SQL', 'Python', 'Hadoop', 'PostgreSQL', 'Big Data']",От 3 до 6 лет,Аналитик,Суточно.ру,True,https://hh.ru/vacancy/72852491
73564970,Database administrator/Администратор баз данных,remote,False,2022-12-09T10:13:36+0300,Москва,250000.0,"['SQL', 'Английский язык', 'PostgreSQL', 'Linux', 'Hadoop']",От 3 до 6 лет,Системный инженер,ABCstaff,True,https://hh.ru/vacancy/73564970
73387737,Data Engineer,fullDay,False,2022-12-06T12:33:18+0300,Нижний Новгород,218000.0,[],От 1 года до 3 лет,"Программист, разработчик",СБЕР,True,https://hh.ru/vacancy/73387737
71924943,Продуктовый аналитик,fullDay,False,2022-12-02T20:18:28+0300,Москва,200000.0,"['SQL', 'Power BI', 'PostgreSQL', 'Проведение презентаций', 'MS SQL']",Нет опыта,Продуктовый аналитик,ВкусВилл,True,https://hh.ru/vacancy/71924943
72335886,Scala/Java разработчик (Hadoop),fullDay,False,2022-12-26T15:35:02+0300,Тюмень,175000.0,"['Git', 'Английский язык', 'Java', 'SQL', 'SCALA']",От 1 года до 3 лет,"Программист, разработчик",Восточный Ветер,True,https://hh.ru/vacancy/72335886
73382630,Lead Data Engineer,fullDay,False,2023-01-02T11:22:58+0300,Москва,250000.0,"['Python', 'SQL', 'Apache Airflow', 'ETL']",От 3 до 6 лет,Дата-сайентист,Автомакон,True,https://hh.ru/vacancy/73382630
66223010,Devops (Hadoop),fullDay,False,2022-12-21T09:26:13+0300,Москва,200000.0,[],От 3 до 6 лет,"Программист, разработчик",СБЕР,True,https://hh.ru/vacancy/66223010
74184389,ETL разработчик,fullDay,False,2022-12-23T14:05:47+0300,Москва,280000.0,"['PostgreSQL', 'Git', 'SQL', 'Hadoop', 'DWH']",От 3 до 6 лет,"Программист, разработчик",АЙТИ.СПЕЙС,True,https://hh.ru/vacancy/74184389
69521901,Scala/Java разработчик (Hadoop),fullDay,False,2022-12-26T15:35:02+0300,Челябинск,175000.0,"['Git', 'Linux', 'Python', 'Английский язык', 'Java']",От 1 года до 3 лет,"Программист, разработчик",Восточный Ветер,True,https://hh.ru/vacancy/69521901
71750200,Scala/Java разработчик (Hadoop),fullDay,False,2022-12-26T15:35:02+0300,Екатеринбург,175000.0,"['Git', 'Английский язык', 'Java', 'SCALA', 'docker', 'Jenkins', 'Hadoop']",От 1 года до 3 лет,"Программист, разработчик",Восточный Ветер,True,https://hh.ru/vacancy/71750200
73577929,DevOps Engineer,flexible,False,2023-01-02T13:21:24+0300,Санкт-Петербург,200000.0,"['Python', 'Shell Scripting', 'Linux', 'Docker', 'Ansible', 'Apache Kafka']",От 3 до 6 лет,"Программист, разработчик",Медэкс,True,https://hh.ru/vacancy/73577929
72234060,Product Analyst (продуктовый аналитик),remote,False,2023-01-01T17:47:31+0300,Москва,150000.0,"['Python', 'SQL', 'Tableau', 'Аналитические исследования', 'Математическая статистика']",От 3 до 6 лет,Аналитик,Мидлэнд Ритейл Груп,True,https://hh.ru/vacancy/72234060
72335524,DevOps инженер,fullDay,False,2022-12-26T15:35:02+0300,Тюмень,110000.0,"['Linux', 'Bash', 'Python', 'Jenkins', 'PostgreSQL']",От 1 года до 3 лет,DevOps-инженер,Восточный Ветер,True,https://hh.ru/vacancy/72335524
70835673,DevOps инженер,fullDay,False,2022-12-26T15:35:02+0300,Екатеринбург,110000.0,"['Bash', 'Python', 'Linux', 'PostgreSQL', 'CI/CD', 'MySQL', 'Unix', 'ClickHouse', 'DevOps']",От 1 года до 3 лет,Системный администратор,Восточный Ветер,True,https://hh.ru/vacancy/70835673
72335641,DevOps инженер,fullDay,False,2022-12-26T15:35:02+0300,Челябинск,110000.0,"['Linux', 'Bash', 'Python', 'Jenkins', 'PostgreSQL']",От 1 года до 3 лет,DevOps-инженер,Восточный Ветер,True,https://hh.ru/vacancy/72335641
68921129,Эксперт фрод-мониторинга (в банк),fullDay,False,2022-12-20T09:59:21+0300,Москва,250000.0,"['SQL', 'Информационные технологии', 'Cистемы управления базами данных', 'ORACLE', 'антифрод']",От 3 до 6 лет,Специалист по информационной безопасности,Diamond Personnel R&C,True,https://hh.ru/vacancy/68921129
73982620,Специалист баз данных,fullDay,False,2022-12-19T09:09:09+0300,Магнитогорск,115000.0,"['SQL', 'Аналитическое мышление', 'Разработка нового продукта', 'Проектирование СУБД и DWH', 'Управление проектами', 'Работа в команде', 'Администрирование серверов']",От 3 до 6 лет,"Программист, разработчик",Магнитогорский металлургический комбинат,True,https://hh.ru/vacancy/73982620
71562137,Бизнес-аналитик BI,fullDay,False,2022-12-19T12:04:44+0300,Москва,130000.0,"['SQL', 'Atlassian Jira', 'Atlassian Confluence', 'Английский язык', 'Аналитическое мышление']",От 1 года до 3 лет,"BI-аналитик, аналитик данных",СБЕР,True,https://hh.ru/vacancy/71562137
72471203,DevOps инженер,remote,False,2022-12-16T16:39:06+0300,Пермь,250000.0,"['Terraform', 'Kubernetes', 'Docker', 'Ansible', 'Python']",От 3 до 6 лет,DevOps-инженер,Alternativa Games,True,https://hh.ru/vacancy/72471203
73461461,Администратор тестовых сред (DevOps),fullDay,False,2022-12-07T14:21:47+0300,Нижний Новгород,170500.0,[],От 1 года до 3 лет,Специалист технической поддержки,SberTech,True,https://hh.ru/vacancy/73461461
69981940,Аналитик данных,fullDay,True,2022-12-06T12:33:34+0300,Москва,275000.0,"['Python', 'Sas', 'Hive', 'SQL', 'Hadoop', 'ETL', 'ORACLE', 'Моделирование бизнес процессов', 'Системный анализ', 'DWH', 'СУБД', 'Бизнес-анализ', 'Анализ данных', 'PostgreSQL', 'Greenplum', 'ML', 'Big Data']",От 3 до 6 лет,Аналитик,АЙТИ.СПЕЙС,True,https://hh.ru/vacancy/69981940
74257661,Data scientist,fullDay,False,2023-01-01T14:29:10+0300,Москва,225000.0,"['Python', 'SQL', 'Pandas', 'Numpy', 'Matplotlib']",От 3 до 6 лет,"Программист, разработчик",НАО Финансовые системы,True,https://hh.ru/vacancy/74257661
72087278,Аналитик трафика/Анти-фрод,fullDay,False,2023-01-01T19:13:22+0300,Санкт-Петербург,60000.0,"['SQL', 'HTML', 'Английский язык', 'CSS', 'Python']",От 1 года до 3 лет,Аналитик,Софтвайс,True,https://hh.ru/vacancy/72087278
73030247,Senior Product Analyst,fullDay,False,2022-12-19T16:05:45+0300,Москва,325000.0,"['Python', 'SQL', 'Tableau', 'Анализ данных', 'Аналитическое мышление', 'PowerBI', 'A/B-тесты']",От 3 до 6 лет,Продуктовый аналитик,НЬЮЭРАМЕДИА,True,https://hh.ru/vacancy/73030247
73161583,Аналитик данных (Middle+),fullDay,False,2022-12-21T06:41:02+0300,Новосибирск,150000.0,"['A/B тесты', 'EDA']",От 1 года до 3 лет,"BI-аналитик, аналитик данных",Катрен НПК,True,https://hh.ru/vacancy/73161583
73139848,Data scientist/Analyst (Middle+/Senior) - Руководитель отдела аналитики,fullDay,False,2022-12-14T17:23:54+0300,Москва,325000.0,"['Python', 'SQL', 'Анализ данных', 'Бизнес-анализ', 'Pandas', 'Numpy', 'AB-тесты', 'Tableau', 'PowerBI', 'PostgreSQL', 'Power BI', 'Аналитическое мышление', 'MS SQL']",От 3 до 6 лет,Аналитик,Дэстэн Партнерс,True,https://hh.ru/vacancy/73139848
72492020,Data Analyst / Аналитик данных,fullDay,False,2022-12-16T10:47:15+0300,Москва,110000.0,"['Data Analysis', 'SQL', 'Python', 'Groovy', 'Bash', 'Apache Superset']",От 1 года до 3 лет,"BI-аналитик, аналитик данных",КБ Стрелка,True,https://hh.ru/vacancy/72492020
73088535,Middle Data Scientist (Big Data),fullDay,False,2022-12-09T09:36:28+0300,Москва,225000.0,"['Python', 'SQL', 'Git']",От 1 года до 3 лет,Аналитик,"ОТП Банк, АО (OTP bank)",True,https://hh.ru/vacancy/73088535
73582718,Senior Product Analyst (Офис),fullDay,False,2022-12-09T14:37:46+0300,Москва,325000.0,"['Python', 'SQL', 'Tableau', 'Big Data', 'Анализ данных', 'PowerBI', 'ClickHouse', 'Linux', 'ERP Systems']",От 3 до 6 лет,"BI-аналитик, аналитик данных",НЬЮЭРАМЕДИА,True,https://hh.ru/vacancy/73582718
73753156,Специалист по интернет продвижению и веб-аналитике,fullDay,False,2023-01-03T10:47:44+0300,Москва,120000.0,"['Python', 'SQL', 'UX', 'HTML', 'A/B тесты', 'UI', 'GTM', 'CSS', 'Google Analytics', 'Аналитика', 'Аналитическое мышление', 'Мобильные приложения', 'JS', 'Business Intelligence Systems']",От 3 до 6 лет,Аналитик,Диджитал Лайн,True,https://hh.ru/vacancy/73753156
73271570,Python разработчик (микро сервисы),fullDay,False,2023-01-02T16:12:11+0300,Нижний Новгород,175000.0,"['Python', 'Linux', 'API,', 'Swagger,', 'OpenAPI', 'AsyncAPI,', 'Flask', 'Django', 'FastAPI', 'JSON API']",От 3 до 6 лет,"Программист, разработчик",Система Продаж,True,https://hh.ru/vacancy/73271570
74268418,Менеджер смены Panda Express,fullDay,False,2022-12-28T10:24:07+0300,Москва,50000.0,"['Работа в команде', 'Организаторские навыки', 'Управление персоналом', 'Обучение персонала', 'Обучение и развитие']",Нет опыта,Менеджер ресторана,Сеть кофеен Шоколадница,True,https://hh.ru/vacancy/74268418
73576103,Администратор системы 1С,fullDay,False,2022-12-26T09:27:45+0300,Москва,200000.0,"['1С: Предприятие 8', '1С программирование', '1С: Документооборот', '1С: Управление Торговлей', '1С: Бухгалтерия']",От 1 года до 3 лет,Системный администратор,Alta Personnel,True,https://hh.ru/vacancy/73576103
73245993,Помощник менеджера по контекстной рекламе,fullDay,False,2023-01-02T15:49:40+0300,Москва,40000.0,"['MS Excel', 'MS Word', 'Яндекс.Директ', 'Google AdWords', 'MS Office', 'Контекстная реклама']",Нет опыта,"SMM-менеджер, контент-менеджер",Panda Ads,True,https://hh.ru/vacancy/73245993
74319357,Project manager / Аккаунт менеджер (SMM),remote,False,2023-01-02T18:38:02+0300,Ростов-на-Дону,60000.0,"['Работа в команде', 'Грамотная речь', 'Организационные навыки', 'Управление временем', 'SMM', 'Project management', 'Client management']",От 1 года до 3 лет,"SMM-менеджер, контент-менеджер",Panda Digital,True,https://hh.ru/vacancy/74319357
74318764,SMM-дизайнер,remote,False,2023-01-02T18:10:50+0300,Ростов-на-Дону,50000.0,[],От 1 года до 3 лет,"Дизайнер, художник",Panda Digital,True,https://hh.ru/vacancy/74318764
73255825,"Инженер отдела продаж (Производство), Красная Пахра",fullDay,False,2023-01-02T20:26:58+0300,Москва,100000.0,[],От 1 года до 3 лет,Другое,PANDA LIFT,True,https://hh.ru/vacancy/73255825
71147348,Разработчик C# / Python,fullDay,False,2023-01-01T19:59:10+0300,Москва,400000.0,"['С#', 'Python', 'ASP.NET', '.net core', 'Linux']",От 3 до 6 лет,"Программист, разработчик",Дубайт,True,https://hh.ru/vacancy/71147348
73246185,Специалист по контекстной рекламе,flexible,False,2023-01-01T15:54:20+0300,Москва,90000.0,"['Телефонные переговоры', 'MS PowerPoint', 'Управление отношениями с клиентами', 'Google Analytics', 'Интернет-реклама', 'Яндекс.Директ', 'Google AdWords', 'Яндекс.Метрика', 'MS Office']",От 1 года до 3 лет,"Менеджер по маркетингу, интернет-маркетолог",Panda Ads,True,https://hh.ru/vacancy/73246185
73290821,Промоутер (листовки),flexible,False,2023-01-01T19:43:11+0300,Санкт-Петербург,19500.0,[],Нет опыта,Промоутер,Panda VapeShop,False,https://hh.ru/vacancy/73290821
74390015,SMM-копирайтер,remote,False,2023-01-01T20:02:16+0300,Ростов-на-Дону,42500.0,"['Креативность', 'Написание текстов', 'Грамотная речь', 'Копирайтинг', 'Грамотность']",От 1 года до 3 лет,"Копирайтер, редактор, корректор",Panda Digital,True,https://hh.ru/vacancy/74390015
74005392,Водитель-курьер на личном автомобиле,fullDay,False,2022-12-19T15:04:42+0300,Москва,90000.0,"['Работа в команде', 'Умение работать в команде', 'Работа в условиях многозадачности', 'Высокая энергичность', 'Разрешение спорных ситуаций']",Нет опыта,Водитель,АГАТ,True,https://hh.ru/vacancy/74005392
70738521,Водитель-курьер на личном автомобиле,flexible,False,2023-01-01T14:06:39+0300,Новосибирск,50000.0,[],Нет опыта,Водитель,Panda Chef,True,https://hh.ru/vacancy/70738521
73215447,Инженер технической поддержки,fullDay,False,2023-01-01T06:05:45+0300,Красноярск,50000.0,"['Пользователь ПК', 'Грамотная речь', 'Консультирование', 'Деловое общение', 'Выездное обслуживание', 'Настройка ПК', 'Windows Os', 'Настройка серверов', 'Техническая поддержка', 'Работа с оргтехникой', 'Консультирование клиентов по телефону', 'Системы видеонаблюдения']",Нет опыта,Специалист технической поддержки,ГК АйТи Бригада,True,https://hh.ru/vacancy/73215447
